id_local;matricula;bastidor;ktype;codVersion;rvCode;marca;modelo;version;anyo;combustible;estado;fotos
52981;8528CCT;ZFA18800005223122;15891;012800550030001;24802;FIAT;II PUNTO (188) BERLINA;1.2 8V ELX (I);1999;Sin plomo 91;0,15,5;0
53071;3441;WDB2030061A068661;14818;015700250110022;15353;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;200 CDI (203.004);2000;Diesel;0,1,5,9,15;8
53147;BV165SLH;YV1VS14K31F674862;5393;019100300020013;37083;VOLVO;S40 BERLINA;1.8 16V;2001;Sin plomo 91;0,5,15,9;0
53174;2906GZZ;W0LPD6EG5BG040255;32092;016501250150011;32734;OPEL;ASTRA J BERLINA 5P;Cosmo;0;Diesel;0,1,15,5;7
53264;8499BFR;VF1BA050523844155;15761;017200810190001;2327;RENAULT;MEGANE I FASE 2 BERLINA (BA0);1.9 dCi Authentique;2000;Diesel;0,15,5;0
53265;9497CWG;ZFA22300005258838;16457;012800470060002;5042;FIAT;I DOBLÒ (119);1.9 JTD ELX / Dynamic;0;Diesel;0,1,15,5;7
53386;4520FRB;VF7UARHJH45106769;19750;011900830370007;5587;CITROEN;C4 PICASSO;Avatar;0;Diesel;0,1,15,5;8
53502;0427HBB;VF1KR1F0H44448193;;01720071B000032;1025G;RENAULT;CLIO III GRANDTOUR;*;2006;;0,1,5,15;7
53708;0134BSZ;VSSZZZ6KZ2R105288;13198;017900200040011;27927;SEAT;IBIZA (6K1);Signo;0;Sin plomo 95;0,15,5;6
53726;V3979HG;VF31CVJZE52518886;16156;016700180410003;29874;PEUGEOT;106 (S2);Kid D;1996;Diesel;0,15,5;0
53774;6139;VF1JAAC0E23134772;14760;017200650660002;37610;RENAULT;SCENIC RX4 (JA0);2.0 16V Dynamique;2002;Sin plomo 91;0,1,5,15;7
54004;3515BYG;VSSZZZ6LZ2R045147;16525;017900230350019;34489;SEAT;IBIZA (6L1);Cool;0;Diesel;0,1,10,5;8
54015;5146DMZ;VF7GJRHYK93217021;15755;011900190100001;3428;CITROEN;BERLINGO;2.0 HDi 600 Furg.;2002;Diesel;0,5,15,9;0
54051;4464BTB;VF7S1VJXB57760986;5616;011900080160005;26092;CITROEN;SAXO;1.5 D SX;2002;Diesel;0,1,15,5;6
54063;8080CFW;VF1JA0D0528518103;11491;017200830020002;27941;RENAULT;SCENIC I (JA...);1.4 16V Fairway;0;Sin plomo 91;0,1,15,5;8
54085;MA8803CM;VSSZZZ6KZXR111941;7902;017900210040029;15727;SEAT;CORDOBA BERLINA (6K2);Signo;0;Sin plomo 91;0,1,15,5;8
54090;2327JZW;ZFA25000002D48998;;022801575040001;;FIAT;DUCATO 3 CAMIÓN/VOLQUETE 33 (290);L1 Pritsche RS: 3000 mm 180;2019;Diesel;0,1,5,15,9;6
54150;4215GBF;VSSZZZ6LZ8R084269;19220;017900230190006;11066;SEAT;IBIZA (6L1);Ecomotive;0;Diesel;0,1,15,5;6
54227;7450CVX;VF32A8HXF44082310;16270;016700220510003;17243;PEUGEOT;206;E-Music;2004;Diesel;0,15,5;0
54282;9337CXW;VF1JM0C0H31718904;18047;017201000520009;32941;RENAULT;SCENIC II (JM);Confort Authentique;2003;Sin plomo 95;0,15,5;0
54283;MA0451CM;VSSZZZ6KZXR047596;7901;017900150030003;15331;SEAT;CORDOBA BERLINA (6K2);SE;1996;Diesel;0,10,5;0
54331;9369DYL;WBAAL71040KE10453;9045;011300460080001;3013;BMW;SERIE 3 BERLINA (E46);320d;1998;Diesel;0,1,15,5;6
54386;6698BTF;VF32AKFWF42300316;10285;016700220510005;25674;PEUGEOT;206;E-Music;2004;Sin plomo 91;0,10,5;0
54583;4550;WVWZZZ1KZ5B103223;;019050750410094;;VOLKSWAGEN;GOLF V (1K1)(10.2003);Conceptline (E);2005;Diesel;0,1,5,15,9;6
54592;2689CBR;VSSZZZ6LZ3R098646;5677;017900200040013;30742;SEAT;IBIZA (6K1);Signo;1999;Sin plomo 95;0,15,5;0
54643;1921CSW;VF33BRFNC83366338;17402;016700420010001;36323;PEUGEOT;307 CC CABRIO-COUPÉ (S1)(10.2003);2.0;2004;Sin plomo 95;0,5;0
54644;1303FDT;WDB2037461A928806;16718;015700291350002;33931;MERCEDES-BENZ;CLASE C (BM 203) SPORTCOUPE;C 180 Compressor Sport Edition (203.746);2006;Sin plomo 95;0,5;0
54675;MA4612CP;WF0BXXGCDBWG51008;10040;012850700060017;4750;FORD;FOCUS BERLINA (CAK);Ghia;1998;Sin plomo 95;0,5;0
54757;5898DCM;VF7JMHFXB97196144;17330;011900240370002;24744;CITROEN;C2;Furio;2004;Sin plomo 95;0,5;0
54765;BE119NH;VF1JA050526103607;15769;017200830160001;2332;RENAULT;SCENIC I (JA...);1.9 DCI Authentique;2001;Diesel;0,5,9;0
54927;9160DMG;VF33C9HYB84124875;17993;016700810440013;30024;PEUGEOT;307 BERLINA (S2);XT;2005;Diesel;0,1,15,5;0
54939;0597GGG;W0L0AHL4888043062;19117;016501220100015;2852;OPEL;ASTRA H BERLINA;Sport;2007;Diesel;0,1,5,9,15,3;6
55146;7704FDC;VSSZZZ1PZ7R011865;19972;017900140260017;3457;SEAT;LEON (1P1);Stylance / Style;2006;Diesel;0,1,5,9;6
55149;8663GBN;WDB2021251F149772;964;015700270180010;7511;MERCEDES-BENZ;CLASE C (BM 202) BERLINA;250 Diesel (202.125);1994;Diesel;0,1,9,5;6
55193;BE221MS;VF1BBRBEF30237402;16109;017200690020013;28968;RENAULT;CLIO II FASE II (B/CB0);Authentique;2001;Diesel;0,1,9,5;4
55225;2165BTH;VF7231BJ216187514;;021900200090001;;CITROEN;JUMPER FURGÓN;31 C 2.0  HDi Ntz. 1400;2001;Diesel;0,1,5,9;6
55564;5499;WDB2110221A827956;18633;015700320100003;9429;MERCEDES-BENZ;CLASE E (BM 211) BERLINA;E 320 CDI (211.022);2005;Diesel;0,1,15,9,5;6
55603;MA2106CM;WVWZZZ1JZXD088765;8461;019050450010089;27299;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Básico;1998;Diesel;0,5;0
-1516229500;;;17117;017900310030002;27963;SEAT;CORDOBA BERLINA (6L2);Stella;0;Sin plomo 95;;0
-1922123478;;;;01280105;4305G;FIAT;II DOBLÒ (152);*;0;;;0
-1074920683;;;17988;016700270110038;25669;PEUGEOT;307 (S1)(04.2001);XR;0;Sin plomo 95;;0
-1797840991;;;;01060082;882G;AUDI;A8 (D2);*;0;;;0
-1993044920;;;;033400880010001;;HONDA;SH 125I;SH 125 i;0;;;0
-1380323170;;;2246;011900110040009;26040;CITROEN;C 15;D Familiale;0;Sin plomo 91;;0
-1859170644;;;17441;017201000520012;2366;RENAULT;SCENIC II (JM);Confort Authentique;0;Diesel;;0
-1873059112;;;;01790023B000020;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1122530793;;;;01670049;4418G;PEUGEOT;407 SW;*;0;;;0
-1818112655;;;;01190019B000007;102G;CITROEN;BERLINGO;*;0;;;0
-1654703878;;;;01570030;630G;MERCEDES-BENZ;CLASE A (BM 168);*;0;;;0
-1737869640;;;;01285069;5860G;FORD;FOCUS SPORTBREAK (CAP);*;0;;;0
-1517777903;;;58735;012800780060002;24953;FIAT;I DOBLÒ CARGO;1.3 JTD SX Furgón;0;Diesel;;0
-1564882918;;;;01905075B000001;1462G;VOLKSWAGEN;GOLF V (1K1)(10.2003);*;0;;;0
-1045246352;;;;01670081B000013;968G;PEUGEOT;307 BERLINA (S2);*;0;;;0
-1977013628;;;;01170023B000001;5938G;CHRYSLER;SEBRING JR 41 BERLINA;*;0;;;0
-1835211919;;;;01790023B000001;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1857339178;;;;01720014B000015;1033G;RENAULT;KANGOO I (F/KC0);*;0;;;0
-1726951457;;;;01720105B000004;5055G;RENAULT;MEGANE II CLASSIC BERLINA;*;0;;;0
-1843340247;;;;01190044B000003;1444G;CITROEN;XSARA PICASSO;*;0;;;0
-1831665296;;;;01280055;4615G;FIAT;II PUNTO (188) BERLINA;*;0;;;0
-1763486461;;;58667;011900710330005;14630;CITROEN;C4 BERLINA;Tonic;0;Diesel;;0
-1423798655;;;;017900230350005;;SEAT;IBIZA (6L1);Cool;0;Diesel;;0
-1821507492;;;14910;016500310130002;5715;OPEL;CORSA C;Club;0;Sin plomo 91;;0
-1564898405;;;;01720036;5055G;RENAULT;MEGANE II BERLINA 5P;*;0;;;0
-1102576915;;;1710;019050280010007;12860;VOLKSWAGEN;PASSAT BERLINA (312);CL;0;Sin plomo 91;;0
-1759588428;;;;01130046;1003G;BMW;SERIE 3 BERLINA (E46);*;0;;;0
-1082630141;;;;01190008;1316G;CITROEN;SAXO;*;0;;;0
-1268672881;;;;01740064;5076G;SAAB;9-3 BERLINA;*;0;;;0
-1475589194;;;33017;011600100060001;24657;CHEVROLET;SPARK;LT+;0;Sin plomo 95;;0
-1467217075;;;;01570027B000010;636G;MERCEDES-BENZ;CLASE C (BM 202) BERLINA;*;0;;;0
-1861629616;;;;01070062B000007;5460G;MG ROVER;ROVER 200 (RF);*;0;;;0
-1175332490;;;;01670049B000001;4418G;PEUGEOT;407 SW;*;0;;;0
-1465654038;;;;01570024B000023;4035G;MERCEDES-BENZ;CLASE E (BM 210) BERLINA;*;0;;;0
-1091921002;;;;033401240010001;;HONDA;SH 125I;SH 125i;0;;;0
-1287850643;;;;034570260480001;;KYMCO;AGILITY 150;Agility 150 R16;0;;;0
-1104325668;;;;01650125;4282G;OPEL;ASTRA J BERLINA 5P;*;0;;;0
-1740842357;;;;01170021B000001;4756G;CHRYSLER;STRATUS JA BERLINA;*;0;;;0
-1409559958;;;;01670111;4417G;PEUGEOT;407 COUPÉ;*;0;;;0
-1705849646;;;;01190053B000008;143G;CITROEN;C3;*;0;;;0
-1371659887;;;;01670057B000034;4971G;PEUGEOT;508;*;0;;;0
-1021463764;;;;01650059B000001;4944G;OPEL;ZAFIRA B;*;0;;;0
-1693222949;;;;01650029B000006;4918G;OPEL;COMBO (CORSA C);*;0;;;0
-1729497407;;;;01790040;1090G;SEAT;ALTEA (5P1);*;0;;;0
-1507750995;;;16525;017900230080016;34489;SEAT;IBIZA (6L1);Reference;0;Diesel;;0
-1515770851;;;16104;017200690020007;24189;RENAULT;CLIO II FASE II (B/CB0);Authentique;0;Sin plomo 91;;0
-1266145140;;;14818;015700250110026;15353;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;200 CDI (203.004);0;Diesel;;0
-1313799639;;;16524;017900230020016;27977;SEAT;IBIZA (6L1);Stella;0;Sin plomo 98;;0
-1910539594;;;;01905026;;VOLKSWAGEN;PASSAT (321/323/331)(08.1977);*;0;;;0
-1745798361;;;;01570016;4035G;MERCEDES-BENZ;CLASE E (BM 210) BERLINA;*;0;;;0
-1240621751;;;;01425003B000002;458G;KIA;RIO (BC);*;0;;;0
-1652042464;;;;01650031;4920G;OPEL;CORSA C;*;0;;;0
-1469940257;;;;01905017;1461G;VOLKSWAGEN;GOLF III (1H1)(11.1991);*;0;;;0
-1886506016;;;;01720076;5032G;RENAULT;CLIO IV;*;0;;;0
-1432811353;;;;01130045;1551G;BMW;SERIE X5 (E53);*;0;;;0
-1164782095;;;;01570027;636G;MERCEDES-BENZ;CLASE C (BM 202) BERLINA;*;0;;;0
-1511743295;;;;01070062B000007;5460G;MG ROVER;ROVER 200 (RF);*;0;;;0
-1704312159;;;14855;019050631020007;26897;VOLKSWAGEN;SHARAN (7M6/7M9);Advance;0;Diesel;;0
-1976706775;;;17079;017900230080004;5639;SEAT;IBIZA (6L1);Reference;0;Diesel;;0
-1512649474;;;9045;011300460080002;3013;BMW;SERIE 3 BERLINA (E46);320d;0;Diesel;;0
-1419242053;;;17443;017201000520015;27505;RENAULT;SCENIC II (JM);Confort Authentique;0;Diesel;;0
-1051650428;;;11424;016700370090018;13880;PEUGEOT;306 3/5 PT. / 4 PT. (S2);Style;0;Diesel;;0
-1371044228;;;13182;011900450930002;6357;CITROEN;XSARA BERLINA;2.0 HDi Exclusive (80kW);0;Diesel;;0
-1932090616;;;17993;016700280290005;30016;PEUGEOT;307 BREAK / SW (S1)(04.2002);SW Port Aventura;0;Diesel;;0
-1388654253;;;19195;014250150040002;23365;KIA;PICANTO (SA);1.0 LX;0;Sin plomo 91;;0
-1011419202;;;14590;019050450010069;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Básico;0;Sin plomo 91;;0
-1746971623;;;;01790040;1090G;SEAT;ALTEA (5P1);*;0;;;0
-1858774256;;;18003;017201000630019;28971;RENAULT;SCENIC II (JM);Confort Dynamique;0;Diesel;;0
-1364507160;;;;01280016B000001;4610G;FIAT;I PUNTO (176) BERLINA;*;0;;;0
-1092061558;;;;01280060B000005;4607G;FIAT;II PANDA (169);*;0;;;0
-1082633027;;;;01790023;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1850486872;;;;01425003B000002;458G;KIA;RIO (BC);*;0;;;0
-1612657486;;;17117;017900310030002;27963;SEAT;CORDOBA BERLINA (6L2);Stella;0;Sin plomo 95;;0
-1358196735;;;29956;017201110270005;28790;RENAULT;MEGANE III BERLINA 5P;Emotion;0;09;;0
-1380763867;;;17849;016700470270017;36326;PEUGEOT;407;ST Confort;0;Diesel;;0
-1339083990;;;;01650029B000006;4918G;OPEL;COMBO (CORSA C);*;0;;;0
-1515838159;;;;01190045B000028;1439G;CITROEN;XSARA BERLINA;*;0;;;0
-1774013558;;;;01285070B000004;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1456465222;;;;01720049;5038G;RENAULT;ESPACE IV (JK0);*;0;;;0
-1106598607;;;;01285045B000006;5777G;FORD;FIESTA (CBK);*;0;;;0
-1999258600;;;;02365047;369G;IVECO;DAILY KOMBI (1989);*;0;;;0
-1442174578;;;10049;017900120010007;2473;SEAT;TOLEDO (1M2);Select;0;Diesel;;0
-1204667494;;;5205;013450150020001;32465;HYUNDAI;LANTRA BERLINA (RD);1.6 GLS;0;Sin plomo 95;;0
-1358647031;;;17718;017200370120037;29015;RENAULT;MEGANE II BERLINA 3P;Confort Expression;0;Diesel;;0
-1179760603;;;;01060087;886G;AUDI;A6 AVANT (4B5);*;0;;;0
-1067274392;;;;01790020B000012;5092G;SEAT;IBIZA (6K1);*;0;;;0
-1886774763;;;;01130060;1423G;BMW;SERIE 7 (E65/E66);*;0;;;0
-1164001154;;;;01670022;950G;PEUGEOT;206;*;0;;;0
-1947637411;;;11042;011300460010001;2425;BMW;SERIE 3 BERLINA (E46);316i;0;Sin plomo 95;;0
-1451781148;;;;01570025;637G;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;*;0;;;0
-1999442900;;;;01790023B000007;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1619875902;;;14910;016500310050028;5715;OPEL;CORSA C;Comfort;0;Sin plomo 95;;0
-1064682255;;;;01060092;836G;AUDI;A6 AVANT (4B5);*;0;;;0
-1958068079;;;;01190053;143G;CITROEN;C3;*;0;;;0
-1056683294;;;16279;019050040020019;27444;VOLKSWAGEN;POLO IV (9N1);Trendline;0;Diesel;;0
-1751664869;;;23185;012250620040051;31170;NISSAN;PRIMERA BERLINA (P12);Acenta;0;Sin plomo 91;;0
-1086758581;;;18442;017400640060001;1771;SAAB;9-3 BERLINA;1.8i Arc;0;Sin plomo 95;;0
-1903121839;;;;01650058;4943G;OPEL;ZAFIRA A;*;0;;;0
-1234460257;;;;01650029B000006;4918G;OPEL;COMBO (CORSA C);*;0;;;0
-1515156015;;;;01040046B000011;893G;ALFA ROMEO;156;*;0;;;0
-1797724598;;;;01130022;1012G;BMW;SERIE 5 BERLINA (E39);*;0;;;0
-1875155271;;;18769;017900140390002;2555;SEAT;LEON (1P1);Reference Ecomotive;0;Diesel;;0
-1560571354;;;16273;012250620040015;37754;NISSAN;PRIMERA BERLINA (P12);Acenta;0;Sin plomo 95;;0
-1945886919;;;13085;018000420230002;4231;SKODA;OCTAVIA BERLINA (1U2);2.0 Pilot;0;Sin plomo 91;;0
-1563084174;;;;01720076;5032G;RENAULT;CLIO IV;*;0;;;0
-1402896199;;;;01720069B000025;1027G;RENAULT;CLIO II FASE II (B/CB0);*;0;;;0
-1017636351;;;;01720016;5048G;RENAULT;KANGOO II (F/KW0);*;0;;;0
-1110497772;;;;01130022;1012G;BMW;SERIE 5 BERLINA (E39);*;0;;;0
-1506638044;;;;04225004;4221G;NISSAN;CABSTAR;*;0;;;0
-1005026804;;;17153;017900310070008;2544;SEAT;CORDOBA BERLINA (6L2);Fresh;0;Diesel;;0
-1842636168;;;;01190064;107G;CITROEN;C3;*;0;;;0
-1405888453;;;;01285*01*010000;5760G;FORD;;;0;;;0
-1168165205;;;;01910031;1414G;VOLVO;V40 FAMILIAR;*;0;;;0
-1614494465;;;;01060072;4394G;AUDI;A4 BERLINA (B5);*;0;;;0
-1714890027;;;;01280007;5843G;FIAT;UNO (146);*;0;;;0
-1046952570;;;;01720049B000004;5038G;RENAULT;ESPACE IV (JK0);*;0;;;0
-1905285402;;;;01670022;950G;PEUGEOT;206;*;0;;;0
-1093363205;;;;01280048;4306G;FIAT;I DOBLÒ (223) CARGO;*;0;;;0
-1141457040;;;;01285070B000007;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1566296656;;;;01285070B000008;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1698650083;;;;01130022;1012G;BMW;SERIE 5 BERLINA (E39);*;0;;;0
-1838392371;;;;01340013;5794G;HONDA;CIVIC BERL. 3/4 (EG/EH);*;0;;;0
-1108915431;;;;01670016;4375G;PEUGEOT;106 (S1)(08.1991);*;0;;;0
-1651911696;;;;01790014B000002;5100G;SEAT;LEON (1P1);*;0;;;0
-1948399876;;;;01285062;13G;FORD;MONDEO TURNIER (GE);*;0;;;0
-1383321252;;;;01790023;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1160781411;;;;01720067B000007;1027G;RENAULT;CLIO II FASE I (B/CB0);*;0;;;0
-1858539622;;;;01910031;1414G;VOLVO;V40 FAMILIAR;*;0;;;0
-1996233208;;;;01195005B000005;2152G;DAEWOO;LANOS;*;0;;;0
-1734940634;;;;01280031B000007;5841G;FIAT;ULYSSE (179);*;0;;;0
-1365835214;;;;01650031;4920G;OPEL;CORSA C;*;0;;;0
-1131325654;;;;01285070B000007;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1745379446;;;18042;014250150300001;23754;KIA;PICANTO (SA);1.1 Concept;0;Sin plomo 91;;0
-1242185162;;;;01285070B000007;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1894037378;;;;01650044;5739G;OPEL;ASTRA H GTC;*;0;;;0
-1012239436;;;15914;011900510590007;23591;CITROEN;C5 BERLINA;2.0 HDi 90 SX/SX Automático;0;Diesel;;0
-1718871128;;;119484;011900970310001;34269;CITROEN;JUMPY FURGÓN;Confort XS;0;Diesel;;0
-1151239151;;;18954;012850680040025;30967;FORD;FOCUS BERLINA (CAP);Ghia;0;Sin plomo 91;;0
-1695875107;;;;01720016B000008;5048G;RENAULT;KANGOO II (F/KW0);*;0;;;0
-1486229461;;;;01285032;5956G;FORD;ESCORT BERL./TURNIER;*;0;;;0
-1392735360;;;;01190044B000015;1444G;CITROEN;XSARA PICASSO;*;0;;;0
-1395641001;;;;01720034B000007;4499G;RENAULT;MEGANE I CABRIOLET (EA0);*;0;;;0
-1341450067;;;;01070056;5536G;MG ROVER;ROVER 800 (RS);*;0;;;0
-1115990085;;;;01280007;5843G;FIAT;UNO (146);*;0;;;0
-1245011270;;;;01905062;5354G;VOLKSWAGEN;POLO III BERLINA (6N2);*;0;;;0
-1854311204;;;;01650065;4920G;OPEL;CORSA C;*;0;;;0
-1636221388;;;;01670028;971G;PEUGEOT;307 BREAK / SW (S1)(04.2002);*;0;;;0
-1723568662;;;;01790015;5084G;SEAT;CORDOBA BERLINA (6K2);*;0;;;0
-1437572483;;;;01730061;526G;LAND ROVER;FREELANDER (LN);*;0;;;0
-1303675869;;;;01190081;410G;CITROEN;C4 BERLINA;*;0;;;0
-1736559053;;;;01710028B000017;4485G;PORSCHE;CAYENNE (TIPO 92A);*;0;;;0
-1633298361;;;;01670016;4375G;PEUGEOT;106 (S1)(08.1991);*;0;;;0
-1183629370;;;;01670022;950G;PEUGEOT;206;*;0;;;0
-1371834098;;;;01720077B000004;5033G;RENAULT;CLIO IV GRANDTOUR;*;0;;;0
-1994343076;;;;01790020;5092G;SEAT;IBIZA (6K1);*;0;;;0
-1159708402;;;;01195008;1794G;DAEWOO;ESPERO;*;0;;;0
-1929824010;;;5183;012850130400027;33090;FORD;ESCORT BERL./TURNIER;Bravo Lim.;0;Sin plomo 91;;0
-1385325753;;;;01650038;4294G;OPEL;CORSA B;*;0;;;0
-1611439324;;;;01285068B000003;5859G;FORD;FOCUS BERLINA (CAP);*;0;;;0
-1626191200;;;;01285*01*010000;5760G;FORD;;;0;;;0
-1161516892;;;;01190044B000015;1444G;CITROEN;XSARA PICASSO;*;0;;;0
-1115700826;;;16523;017900230350002;5762;SEAT;IBIZA (6L1);Cool;0;Sin plomo 91;;0
-1492080971;;;;01720049B000002;5038G;RENAULT;ESPACE IV (JK0);*;0;;;0
-1564790718;;;;01670081;968G;PEUGEOT;307 BERLINA (S2);*;0;;;0
-1277262562;;;;01670045;986G;PEUGEOT;405 BERLINA;*;0;;;0
-1881121923;;;135290;011940060360007;16931;DACIA;DOKKER;Essential;0;Diesel;;0
-1029648706;;;;01790018B000019;1091G;SEAT;LEON (5F1);*;0;;;0
-1396798675;;;;01720017;1035G;RENAULT;KANGOO I (F/KC0);*;0;;;0
-1797188217;;;17118;017900310050008;27884;SEAT;CORDOBA BERLINA (6L2);Sport;0;Diesel;;0
-1608702560;;;;01285010;24G;FORD;ORION;*;0;;;0
-1458421508;;;;01790040B000011;1090G;SEAT;ALTEA (5P1);*;0;;;0
-1393040263;;;;01195008;1794G;DAEWOO;ESPERO;*;0;;;0
-1611389402;;;;01190083B000001;821G;CITROEN;C4 PICASSO;*;0;;;0
-1195109958;;;17117;017900310030002;27963;SEAT;CORDOBA BERLINA (6L2);Stella;0;Sin plomo 95;;0
-1524725208;;;;01285049;5865G;FORD;FUSION (CBK);*;0;;;0
-1802347366;;;;01190044;1444G;CITROEN;XSARA PICASSO;*;0;;;0
-1593370736;;;;01670016;4375G;PEUGEOT;106 (S1)(08.1991);*;0;;;0
-1199220240;;;;01195004;5877G;DAEWOO;NEXIA;*;0;;;0
-1965362213;;;9518;018000410100001;2548;SKODA;OCTAVIA COMBI (1U5);1.9 TDI GLX;0;Diesel;;0
-1175762048;;;;01285032B000008;5956G;FORD;ESCORT BERL./TURNIER;*;0;;;0
-1195877332;;;;01905045B000009;4552G;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);*;0;;;0
-1391185403;;;;01670108;953G;PEUGEOT;207;*;0;;;0
-1058728441;;;;01650101B000003;4920G;OPEL;CORSA D;*;0;;;0
-1954187158;;;;01720080B000003;1042G;RENAULT;LAGUNA II GRANDTOUR (KG0);*;0;;;0
-1990904625;;;;01550004;3902G;MAZDA;121 (ZQ);*;0;;;0
-1430488367;;;;01905004B000011;5359G;VOLKSWAGEN;POLO IV (9N1);*;0;;;0
-1777601580;;;;01800044;5127G;SKODA;OCTAVIA BERLINA (1U2);*;0;;;0
-1451298552;;;;01720016;5048G;RENAULT;KANGOO II (F/KW0);*;0;;;0
-1216861869;;;;01720100B000003;1055G;RENAULT;SCENIC II (JM);*;0;;;0
-1164263472;;;;01190045;1439G;CITROEN;XSARA BERLINA;*;0;;;0
-1278020150;;;5052;011300220020005;15755;BMW;SERIE 5 BERLINA (E39);520i;0;Sin plomo 95;;0
-1334330085;;;;01285020;40G;FORD;SIERRA BERLINA;*;0;;;0
-1566513275;;;9067;014700020050001;24795;LANCIA;Y;1.2 16V LS;0;Sin plomo 91;;0
-1181198705;;;;01720076B000002;5032G;RENAULT;CLIO IV;*;0;;;0
-1274697371;;;;01650041B000011;4262G;OPEL;ASTRA F BERLINA;*;0;;;0
-1121482270;;;;01790023;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1460404604;;;;01550004;3902G;MAZDA;121 (ZQ);*;0;;;0
-1209759979;;;16953;011300600020001;9701;BMW;SERIE 7 (E65/E66);730d;0;Diesel;;0
-1147672309;;;17475;018000440040004;2485;SKODA;OCTAVIA BERLINA (1U2);Ambiente;0;Diesel;;0
-1729883408;;;;01720010;1026G;RENAULT;CLIO I FASE I / II (B/C57);*;0;;;0
-1987585773;;;;01790014B000003;5100G;SEAT;LEON (1P1);*;0;;;0
-1619249419;;;;01670045;986G;PEUGEOT;405 BERLINA;*;0;;;0
-1091666789;;;;01190047;1439G;CITROEN;XSARA COUPE;*;0;;;0
-1743398565;;;;01720037B000004;5063G;RENAULT;MEGANE II BERLINA 3P;*;0;;;0
-1310342176;;;;01650071;906G;OPEL;FRONTERA B;*;0;;;0
-1612391185;;;;01670022;950G;PEUGEOT;206;*;0;;;0
-1277467632;;;;01670107;4378G;PEUGEOT;107;*;0;;;0
-1398163804;;;;01720080B000021;1042G;RENAULT;LAGUNA II GRANDTOUR (KG0);*;0;;;0
-1363519698;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1898157130;;;5631;016700500320001;2708;PEUGEOT;406 BERLINA (S1/S2);SRSD;0;Diesel;;0
-1961779427;;;;04225004;4221G;NISSAN;CABSTAR;*;0;;;0
-1941240050;;;;01790020;5092G;SEAT;IBIZA (6K1);*;0;;;0
-1798853882;;;;01285*01*010000;5760G;FORD;;;0;;;0
-1877426641;;;;01720010;1026G;RENAULT;CLIO I FASE I / II (B/C57);*;0;;;0
-1810935332;;;1877;019050170040001;13899;VOLKSWAGEN;GOLF III (1H1)(11.1991);VR6;0;Sin plomo 95;;0
-1912278632;;;;01905078;1478G;VOLKSWAGEN;GOLF V VARIANT (1K5);*;0;;;0
-1411297481;;;;01280007;5843G;FIAT;UNO (146);*;0;;;0
-1084532947;;;15723;015700260130006;367;MERCEDES-BENZ;CLASE C (BM 203) FAMILIAR;C 270 T CDI (203.216);0;Diesel;;0
-1820240899;;;;01190064B000025;107G;CITROEN;C3;*;0;;;0
-1335823294;;;;01190024;112G;CITROEN;C2;*;0;;;0
-1094827378;;;;01720071;1025G;RENAULT;CLIO III GRANDTOUR;*;0;;;0
-1646920693;;;10050;017900120060025;2472;SEAT;TOLEDO (1M2);Signo;0;Diesel;;0
-1213083656;;;;01905085B000005;4558G;VOLKSWAGEN;GOLF VI (5K1)(10.2008);*;0;;;0
-1035392701;;;;01670022;950G;PEUGEOT;206;*;0;;;0
-1547807345;;;5417;012850480030002;15717;FORD;FIESTA COURIER (DX);Familiar;0;Diesel;;0
-1701036779;;;;01670022;950G;PEUGEOT;206;*;0;;;0
-1120821066;;;11023;012850470190006;33104;FORD;FIESTA BERLINA (DX);Ambiente;0;Sin plomo 91;;0
-1607175217;;;;01710028B000017;4485G;PORSCHE;CAYENNE (TIPO 92A);*;0;;;0
-1705690547;;;;01905075;1462G;VOLKSWAGEN;GOLF V (1K1)(10.2003);*;0;;;0
-1291197936;;;16285;017200140680027;28692;RENAULT;KANGOO I (F/KC0);Express Confort;0;;;0
-1108936784;;;;01060072B000018;4394G;AUDI;A4 BERLINA (B5);*;0;;;0
-1675359624;;;;01790015;5084G;SEAT;CORDOBA BERLINA (6K2);*;0;;;0
-1387910510;;;;01790020B000014;5092G;SEAT;IBIZA (6K1);*;0;;;0
-1076517450;;;31992;019050850750016;8813;VOLKSWAGEN;GOLF VI (5K1)(10.2008);Sport;0;Diesel;;0
-1950831223;;;;01650044;5739G;OPEL;ASTRA H GTC;*;0;;;0
